block,expert_regime,d,seed_idx,seed,policy,final_cum_regret,avg_regret,chosen_arm_mean_reward,best_arm_acc,oracle_mean_reward,rmse_epsilon,max_epsilon,linucb_alpha
main,joint,4,1,1,linucb_raw_alpha_0.5,852.9777433012595,0.08529777433012573,0.8641347199456746,0.1731,0.9494324942758001,1.1745860348841548,6.2287626510056775,0.5
main,joint,4,1,1,linucb_raw_alpha_1,802.23884793662,0.08022388479366163,0.8692086094821386,0.2148,0.9494324942758001,1.1745860348841548,6.2287626510056775,1.0
main,joint,4,1,1,linucb_raw_alpha_2,844.4866288341607,0.08444866288341596,0.8649838313923844,0.1699,0.9494324942758001,1.1745860348841548,6.2287626510056775,2.0
main,joint,4,1,1,linucb_raw_alpha_4,870.6121176710899,0.08706121176710878,0.8623712825086918,0.2494,0.9494324942758001,1.1745860348841548,6.2287626510056775,4.0
main,joint,4,1,1,linucb_raw_alpha_8,925.9701313610855,0.09259701313610866,0.8568354811396918,0.2462,0.9494324942758001,1.1745860348841548,6.2287626510056775,8.0
main,joint,4,1,1,linucb_raw,802.23884793662,0.08022388479366163,0.8692086094821386,0.2148,0.9494324942758001,1.1745860348841548,6.2287626510056775,1.0
main,joint,4,2,2,uniform,917.3795256061512,0.09173795256061525,0.8539862325196331,0.2497,0.9457241850802482,1.0407683765646514,6.174636056102346,
main,joint,4,2,2,epsilon_greedy,833.1084308640424,0.0833108430864041,0.8624133419938443,0.2377,0.9457241850802482,1.0407683765646514,6.174636056102346,
main,joint,4,2,2,online_softmax_best_arm,779.4858084149612,0.07794858084149624,0.8677756042387522,0.2284,0.9457241850802482,1.0407683765646514,6.174636056102346,
main,joint,4,2,2,softmax_best_arm,887.2090705898363,0.08872090705898368,0.8570032780212649,0.6667,0.9457241850802482,1.0407683765646514,6.174636056102346,
main,joint,4,2,2,cluster_label_router,897.3947788443401,0.08973947788443382,0.8559847071958145,0.2687,0.9457241850802482,1.0407683765646514,6.174636056102346,
main,joint,4,2,2,oracle,0.0,0.0,0.9457241850802482,1.0,0.9457241850802482,1.0407683765646514,6.174636056102346,
main,joint,4,2,2,linucb_raw_alpha_0.5,746.2041465307736,0.07462041465307777,0.8711037704271705,0.2611,0.9457241850802482,1.0407683765646514,6.174636056102346,0.5
main,joint,4,2,2,linucb_raw_alpha_1,815.6820441354782,0.08156820441354772,0.8641559806667006,0.1757,0.9457241850802482,1.0407683765646514,6.174636056102346,1.0
main,joint,4,2,2,linucb_raw_alpha_2,767.9282554924941,0.07679282554924985,0.8689313595309986,0.2446,0.9457241850802482,1.0407683765646514,6.174636056102346,2.0
main,joint,4,2,2,linucb_raw_alpha_4,797.3387675484928,0.07973387675484933,0.865990308325399,0.2284,0.9457241850802482,1.0407683765646514,6.174636056102346,4.0
main,joint,4,2,2,linucb_raw_alpha_8,824.013570880269,0.08240135708802691,0.8633228279922216,0.2361,0.9457241850802482,1.0407683765646514,6.174636056102346,8.0
main,joint,4,2,2,linucb_raw,815.6820441354782,0.08156820441354772,0.8641559806667006,0.1757,0.9457241850802482,1.0407683765646514,6.174636056102346,1.0
